Depth Of Cut,Feed Rate,Lenght Of Cut,Load X,Load Y
0.5,0.8,1.5,1443.49,763049.0
0.5,0.8,1.5,1446.11,759778.0
0.5,0.8,1.5,1443.96,753833.0
0.5,0.8,1.5,1444.3,754842.0
0.5,0.8,1.5,1445.13,754708.0
0.5,0.8,1.5,1445.13,754708.0
0.5,0.8,1.5,1441.92,757921.0
0.5,0.8,1.5,1441.92,757921.0
0.5,0.8,1.5,1440.5,758287.0
0.5,0.8,1.5,1437.95,753915.0
0.5,0.8,1.5,1373.26,695.57
0.5,0.8,1.5,1430.96,746635.0
0.5,0.8,1.5,1441.6,745027.0
0.5,0.8,1.5,1445.75,741471.0
0.5,0.8,1.5,1445.75,741471.0
0.5,0.8,1.5,1444.04,745544.0
0.5,0.8,1.5,1444.04,745544.0
0.5,0.8,1.5,1443.52,744039.0
0.5,0.8,1.5,1437.86,739715.0
0.5,0.8,1.5,1427.17,745.11
0.5,0.8,1.5,1427.17,745.11
0.5,0.8,1.5,1465.3,741995.0
0.5,0.8,1.5,1370.01,674556.0
0.5,0.8,1.5,1399.58,705743.0
0.5,0.8,1.5,1432.91,734968.0
0.5,0.8,1.5,1441.8,736808.0
0.5,0.8,1.5,1446.46,735435.0
0.5,0.8,1.5,1448.94,729662.0
0.5,0.8,1.5,1449.14,726592.0
0.5,0.8,1.5,1448.08,725719.0
0.5,0.8,1.5,1440.04,742639.0
0.5,0.8,1.5,1440.04,742639.0
0.5,0.8,1.5,1439.76,733051.0
0.5,0.8,1.5,1443.02,725846.0
0.5,0.8,1.5,1444.32,718742.0
0.5,0.8,1.5,1444.32,718742.0
0.5,0.8,1.5,1442.79,723544.0
0.5,0.8,1.5,1442.79,723544.0
0.5,0.8,1.5,1441.84,724238.0
0.5,0.8,1.5,1439.42,728.78
0.5,0.8,1.5,1439.42,728.78
0.5,0.8,1.5,1441.82,723868.0
0.5,0.8,1.5,1440.25,724721.0
0.5,0.8,1.5,1440.25,724721.0
0.5,0.8,1.5,1441.38,723752.0
0.5,0.8,1.5,1441.38,723752.0
0.5,0.8,1.5,1440.93,723.79
0.5,0.8,1.5,1440.93,723.79
0.5,0.8,1.5,1437.37,730882.0
0.5,0.8,1.5,1440.96,724026.0
0.5,0.8,1.5,1444.97,717782.0
0.5,0.8,1.5,1446.75,710699.0
0.5,0.8,1.5,1446.75,710699.0
0.5,0.8,1.5,1444.9,713983.0
0.5,0.8,1.5,1446.04,709029.0
0.5,0.8,1.5,1444.5,715467.0
0.5,0.8,1.5,1444.5,715467.0
0.5,0.8,1.5,1441.84,718738.0
0.5,0.8,1.5,1441.84,718738.0
0.2,0.3,0.5,430105.0,594045.0
0.2,0.3,0.5,783354.0,990151.0
0.2,0.3,0.5,885561.0,125066.0
0.2,0.3,0.5,123568.0,173441.0
0.2,0.3,0.5,138646.0,209401.0
0.2,0.3,0.5,144617.0,204218.0
0.2,0.3,0.5,146655.0,201233.0
0.2,0.3,0.5,158184.0,237868.0
0.2,0.3,0.5,172113.0,279646.0
0.2,0.3,0.5,178.21,302553.0
0.2,0.3,0.5,181099.0,314613.0
0.2,0.3,0.5,182244.0,307679.0
0.2,0.3,0.5,190817.0,357533.0
0.2,0.3,0.5,192716.0,336393.0
0.2,0.3,0.5,194.65,328619.0
0.2,0.3,0.5,206899.0,394918.0
0.2,0.3,0.5,216388.0,458233.0
0.2,0.3,0.5,219941.0,489717.0
0.2,0.3,0.5,220748.0,451202.0
0.2,0.3,0.5,221369.0,428378.0
0.2,0.3,0.5,223852.0,422999.0
0.2,0.3,0.5,227409.0,444065.0
0.2,0.3,0.5,230183.0,457958.0
0.2,0.3,0.5,232242.0,459113.0
0.2,0.3,0.5,242812.0,530264.0
0.2,0.3,0.5,246438.0,567539.0
0.2,0.3,0.5,247392.0,581867.0
0.2,0.3,0.5,251691.0,585674.0
0.2,0.3,0.5,252786.0,538792.0
0.2,0.3,0.5,254756.0,551722.0
0.2,0.3,0.5,256257.0,563132.0
0.2,0.3,0.5,257593.0,576833.0
0.2,0.3,0.5,259168.0,590339.0
0.2,0.3,0.5,265009.0,644619.0
0.2,0.3,0.5,268086.0,665389.0
0.2,0.3,0.5,278445.0,728189.0
0.2,0.3,0.5,281983.0,761892.0
0.2,0.3,0.5,283753.0,788647.0
0.2,0.3,0.5,277.18,621837.0
0.2,0.3,0.5,281.77,645575.0
0.2,0.3,0.5,285975.0,703138.0
0.2,0.3,0.5,290074.0,745227.0
0.2,0.3,0.5,292134.0,771459.0
0.2,0.3,0.5,293413.0,788202.0
0.2,0.3,0.5,295234.0,810877.0
0.2,0.3,0.5,296277.0,823482.0
0.2,0.3,0.5,297499.0,827851.0
0.2,0.3,0.5,299174.0,848134.0
0.2,0.3,0.5,312284.0,94272.0
0.2,0.3,0.5,316222.0,981009.0
0.2,0.3,0.5,318265.0,100625.0
0.2,0.3,0.5,316884.0,939202.0
0.2,0.3,0.5,312442.0,824188.0
0.2,0.3,0.5,315116.0,854762.0
0.2,0.3,0.5,316725.0,875053.0
0.2,0.3,0.5,318777.0,892899.0
0.2,0.3,0.5,322144.0,937449.0
0.2,0.3,0.5,325181.0,972079.0
0.2,0.3,0.5,327258.0,998309.0
0.2,0.3,0.5,328738.0,101.93
0.2,0.3,0.5,329988.0,103584.0
0.2,0.3,0.5,330926.0,104432.0
0.2,0.3,0.5,342079.0,111159.0
0.2,0.3,0.5,341476.0,111386.0
0.2,0.3,0.5,348281.0,118676.0
0.2,0.3,0.5,350597.0,121429.0
0.2,0.3,0.5,350869.0,118.25
0.2,0.3,0.5,350869.0,118.25
0.2,0.3,0.5,339876.0,967017.0
0.2,0.3,0.5,344586.0,100859.0
0.2,0.3,0.5,347802.0,104901.0
0.2,0.3,0.5,351142.0,109566.0
0.2,0.3,0.5,355118.0,114959.0
0.2,0.3,0.5,357768.0,118635.0
0.2,0.3,0.5,359338.0,120849.0
0.2,0.3,0.5,360853.0,123008.0
0.2,0.3,0.5,362063.0,124724.0
0.2,0.3,0.5,363006.0,126092.0
0.2,0.3,0.5,364096.0,127953.0
0.2,0.3,0.5,365088.0,129523.0
0.2,0.3,0.5,366125.0,130.91
0.2,0.3,0.5,367091.0,132634.0
0.2,0.3,0.5,368004.0,133708.0
0.2,0.3,0.5,369.03,135291.0
0.2,0.3,0.5,369928.0,135752.0
0.2,0.3,0.5,381502.0,142798.0
0.2,0.3,0.5,379008.0,133837.0
0.2,0.3,0.5,368379.0,116875.0
0.2,0.3,0.5,371755.0,119434.0
0.2,0.3,0.5,376.52,125.61
0.2,0.3,0.5,377972.0,127013.0
0.2,0.3,0.5,379429.0,129115.0
0.2,0.3,0.5,380484.0,130384.0
0.2,0.3,0.5,381818.0,132079.0
0.2,0.3,0.5,383128.0,133631.0
0.2,0.3,0.5,384314.0,135187.0
0.2,0.3,0.5,385.17,136261.0
0.2,0.3,0.5,385942.0,137144.0
0.2,0.3,0.5,386642.0,138.31
0.2,0.3,0.5,387251.0,139003.0
0.2,0.3,0.5,388.19,140032.0
0.2,0.3,0.5,388737.0,140909.0
0.2,0.3,0.5,388997.0,141332.0
0.2,0.3,0.5,390231.0,142557.0
0.2,0.3,0.5,390537.0,143104.0
0.2,0.3,0.5,391336.0,143834.0
0.2,0.3,0.5,403476.0,151469.0
0.2,0.3,0.5,400811.0,144535.0
0.2,0.3,0.5,391315.0,129709.0
0.2,0.3,0.5,395862.0,134826.0
0.2,0.3,0.5,398242.0,138062.0
0.2,0.3,0.5,399701.0,140472.0
0.2,0.3,0.5,401526.0,142964.0
0.2,0.3,0.5,402709.0,144935.0
0.2,0.3,0.5,404119.0,146854.0
0.2,0.3,0.5,405496.0,149057.0
0.2,0.3,0.5,406718.0,150749.0
0.2,0.3,0.5,408685.0,153945.0
0.2,0.3,0.5,408889.0,153686.0
0.2,0.3,0.5,410645.0,156624.0
0.2,0.3,0.5,410615.0,156282.0
0.2,0.3,0.5,412059.0,158694.0
0.2,0.3,0.5,412253.0,158536.0
0.2,0.3,0.5,413557.0,160882.0
0.2,0.3,0.5,414374.0,161812.0
0.2,0.3,0.5,414918.0,162829.0
0.2,0.3,0.5,415973.0,164996.0
0.2,0.3,0.5,416364.0,164938.0
0.2,0.3,0.5,417656.0,167071.0
0.2,0.3,0.5,417568.0,166824.0
0.2,0.3,0.5,418569.0,168.52
0.2,0.3,0.5,418489.0,168103.0
0.2,0.3,0.5,420023.0,168896.0
0.2,0.3,0.5,418132.0,150244.0
0.2,0.3,0.5,422747.0,155775.0
0.2,0.3,0.5,424691.0,159112.0
0.2,0.3,0.5,426511.0,161626.0
0.2,0.3,0.5,428509.0,164357.0
0.2,0.3,0.5,429945.0,166377.0
0.2,0.3,0.5,431223.0,167951.0
0.2,0.3,0.5,432506.0,169799.0
0.2,0.3,0.5,433812.0,171995.0
0.2,0.3,0.5,435194.0,174275.0
0.2,0.3,0.5,436.49,176591.0
0.2,0.3,0.5,437.81,179207.0
0.2,0.3,0.5,439182.0,181655.0
0.2,0.3,0.5,440506.0,184088.0
0.2,0.3,0.5,441517.0,186468.0
0.2,0.3,0.5,442931.0,189554.0
0.2,0.3,0.5,443679.0,191.29
0.2,0.3,0.5,445245.0,193488.0
0.2,0.3,0.5,445925.0,195263.0
0.2,0.3,0.5,446908.0,196993.0
0.2,0.3,0.5,447784.0,198722.0
0.2,0.3,0.5,448069.0,199945.0
0.2,0.3,0.5,449118.0,201289.0
0.2,0.3,0.5,449925.0,202492.0
0.2,0.3,0.5,450485.0,203748.0
0.2,0.3,0.5,450697.0,204826.0
0.2,0.3,0.5,451327.0,205733.0
0.2,0.3,0.5,452078.0,206735.0
0.2,0.3,0.5,452385.0,207413.0
0.2,0.3,0.5,452903.0,208154.0
0.2,0.3,0.5,453456.0,209197.0
0.2,0.3,0.5,455101.0,190063.0
0.2,0.3,0.5,456931.0,194591.0
0.2,0.3,0.5,458279.0,197191.0
0.2,0.3,0.5,460213.0,199866.0
0.2,0.3,0.5,461632.0,202418.0
0.2,0.3,0.5,461632.0,202418.0
0.2,0.3,0.5,461.66,203075.0
0.2,0.3,0.5,466572.0,210259.0
0.2,0.3,0.5,469678.0,215628.0
0.2,0.3,0.5,472232.0,219588.0
0.2,0.3,0.5,475.17,223321.0
0.2,0.3,0.5,479206.0,227627.0
0.2,0.3,0.5,481.2,234253.0
0.2,0.3,0.5,481971.0,237598.0
0.2,0.3,0.5,488753.0,242278.0
0.2,0.3,0.5,483926.0,230775.0
0.2,0.3,0.5,483704.0,229927.0
0.2,0.3,0.5,486075.0,233832.0
0.2,0.3,0.5,487533.0,236663.0
0.2,0.3,0.5,489001.0,239832.0
0.2,0.3,0.5,490.04,241727.0
0.2,0.3,0.5,491036.0,243828.0
0.2,0.3,0.5,492024.0,245.6
0.2,0.3,0.5,492813.0,247292.0
0.2,0.3,0.5,493718.0,248663.0
0.2,0.3,0.5,494524.0,250026.0
0.2,0.3,0.5,495182.0,250938.0
0.2,0.3,0.5,495731.0,251997.0
0.2,0.3,0.5,496105.0,252697.0
0.2,0.3,0.5,497086.0,253658.0
0.2,0.3,0.5,497488.0,254774.0
0.2,0.3,0.5,498026.0,255347.0
0.2,0.3,0.5,498598.0,255913.0
0.2,0.3,0.5,499012.0,256414.0
0.2,0.3,0.5,499315.0,256662.0
0.2,0.3,0.5,499.81,257355.0
0.2,0.3,0.5,500057.0,257586.0
0.2,0.3,0.5,500471.0,258009.0
0.2,0.3,0.5,500884.0,258448.0
0.2,0.3,0.5,501132.0,258.74
0.2,0.3,0.5,501633.0,258885.0
0.2,0.3,0.5,501981.0,259345.0
0.2,0.3,0.5,502342.0,259771.0
0.2,0.3,0.5,503003.0,260.41
0.2,0.3,0.5,503363.0,261.09
0.2,0.3,0.5,503907.0,261647.0
0.2,0.3,0.5,504505.0,262.42
0.2,0.3,0.5,504924.0,262.95
0.2,0.3,0.5,505231.0,263192.0
0.2,0.3,0.5,505913.0,263896.0
0.2,0.3,0.5,506657.0,264144.0
0.2,0.3,0.5,509405.0,268888.0
0.2,0.3,0.5,509861.0,269264.0
0.2,0.3,0.5,510865.0,271222.0
0.2,0.3,0.5,511627.0,271381.0
0.2,0.3,0.5,511971.0,271811.0
0.2,0.3,0.5,512427.0,272449.0
0.2,0.3,0.5,513138.0,273394.0
0.2,0.3,0.5,513635.0,274.21
0.2,0.3,0.5,514297.0,275143.0
0.2,0.3,0.5,514831.0,275877.0
0.2,0.3,0.5,515.21,276218.0
0.2,0.3,0.5,515789.0,277.09
0.2,0.3,0.5,516142.0,277623.0
0.2,0.3,0.5,516768.0,278.67
0.2,0.3,0.5,517525.0,279933.0
0.2,0.3,0.5,518082.0,281098.0
0.2,0.3,0.5,518603.0,281929.0
0.2,0.3,0.5,519568.0,283373.0
0.2,0.3,0.5,520114.0,284439.0
0.2,0.3,0.5,520779.0,285506.0
0.2,0.3,0.5,521541.0,286956.0
0.2,0.3,0.5,522.45,288426.0
0.2,0.3,0.5,523084.0,289688.0
0.2,0.3,0.5,523901.0,291073.0
0.2,0.3,0.5,524362.0,292396.0
0.2,0.3,0.5,525312.0,293859.0
0.2,0.3,0.5,526093.0,295233.0
0.2,0.3,0.5,526.77,296.68
0.2,0.3,0.5,527275.0,298151.0
0.2,0.3,0.5,528205.0,299926.0
0.2,0.3,0.5,529.18,301465.0
0.2,0.3,0.5,530011.0,303083.0
0.2,0.3,0.5,530144.0,304517.0
0.2,0.3,0.5,530619.0,305.89
0.2,0.3,0.5,531798.0,307174.0
0.2,0.3,0.5,531981.0,308417.0
0.2,0.3,0.5,532599.0,309503.0
0.2,0.3,0.5,533092.0,310615.0
0.2,0.3,0.5,533577.0,311722.0
0.2,0.3,0.5,534248.0,312423.0
0.2,0.3,0.5,534661.0,313482.0
0.2,0.3,0.5,535095.0,314489.0
0.2,0.3,0.5,535511.0,315419.0
0.2,0.3,0.5,535914.0,316336.0
0.2,0.3,0.5,536614.0,316804.0
0.2,0.3,0.5,537042.0,317.73
0.2,0.3,0.5,537603.0,318465.0
0.2,0.3,0.5,538055.0,319307.0
0.2,0.3,0.5,538226.0,320.28
0.2,0.3,0.5,538.59,321144.0
0.2,0.3,0.5,538.59,321144.0
0.2,0.3,0.5,509071.0,263718.0
0.2,0.3,0.5,522197.0,278671.0
0.2,0.3,0.5,528136.0,287313.0
0.2,0.3,0.5,533212.0,294168.0
0.2,0.3,0.5,536255.0,299723.0
0.2,0.3,0.5,538737.0,302908.0
0.2,0.3,0.5,543443.0,310654.0
0.2,0.3,0.5,545874.0,312875.0
0.2,0.3,0.5,549843.0,319027.0
0.2,0.3,0.5,554874.0,325223.0
0.2,0.3,0.5,560324.0,332342.0
0.2,0.3,0.5,564027.0,336842.0
0.2,0.3,0.5,560087.0,338586.0
0.2,0.3,0.5,527988.0,284252.0
0.2,0.3,0.5,533508.0,286429.0
0.2,0.3,0.5,542641.0,297074.0
0.2,0.3,0.5,553.87,315666.0
0.2,0.3,0.5,561444.0,329547.0
0.2,0.3,0.5,565469.0,334327.0
0.2,0.3,0.5,556273.0,321937.0
0.2,0.3,0.5,526508.0,271592.0
0.2,0.3,0.5,527.67,272684.0
0.2,0.3,0.5,538396.0,285347.0
0.2,0.3,0.5,549608.0,305472.0
0.2,0.3,0.5,559644.0,326.01
0.2,0.3,0.5,564781.0,333274.0
0.2,0.3,0.5,538.76,279412.0
0.2,0.3,0.5,542098.0,278975.0
0.2,0.3,0.5,546558.0,285479.0
0.2,0.3,0.5,560696.0,316991.0
0.2,0.3,0.5,559933.0,328796.0
0.2,0.3,0.5,559054.0,333011.0
0.2,0.3,0.5,560904.0,337578.0
0.2,0.3,0.5,562802.0,341282.0
0.2,0.3,0.5,563629.0,345508.0
0.2,0.3,0.5,561453.0,348003.0
0.2,0.3,0.5,562634.0,353157.0
0.2,0.3,0.5,564009.0,354875.0
0.2,0.3,0.5,563327.0,352364.0
0.2,0.3,0.5,559909.0,341405.0
0.2,0.3,0.5,554468.0,324575.0
0.2,0.3,0.5,542842.0,299781.0
0.2,0.3,0.5,561193.0,329523.0
0.2,0.3,0.5,571989.0,350816.0
0.2,0.3,0.5,573.58,353709.0
0.2,0.3,0.5,566426.0,329924.0
0.2,0.3,0.5,566426.0,329924.0
0.2,0.3,0.5,544.17,297003.0
0.2,0.3,0.5,554988.0,308082.0
0.2,0.3,0.5,567923.0,326534.0
0.2,0.3,0.5,577373.0,341503.0
0.2,0.3,0.5,576593.0,343208.0
0.2,0.3,0.5,554594.0,303467.0
0.2,0.3,0.5,556281.0,300905.0
0.2,0.3,0.5,560075.0,303.18
0.2,0.3,0.5,567.88,312617.0
0.2,0.3,0.5,570234.0,325611.0
0.2,0.3,0.5,577081.0,337961.0
0.2,0.3,0.5,558713.0,301531.0
0.2,0.3,0.5,571635.0,321305.0
0.2,0.3,0.5,579.27,334785.0
0.2,0.3,0.5,585717.0,344.18
0.2,0.3,0.5,586337.0,348628.0
0.2,0.3,0.5,566.89,312617.0
0.2,0.3,0.5,556197.0,293058.0
0.2,0.3,0.5,544001.0,274509.0
0.2,0.3,0.5,553978.0,290631.0
0.2,0.3,0.5,551302.0,282068.0
0.2,0.3,0.5,552686.0,281171.0
0.2,0.3,0.5,565216.0,299736.0
0.2,0.3,0.5,580763.0,330336.0
0.2,0.3,0.5,587903.0,343598.0
0.2,0.3,0.5,584376.0,331.26
0.2,0.3,0.5,561968.0,286445.0
0.2,0.3,0.5,576116.0,333658.0
0.2,0.3,0.5,580881.0,347687.0
0.2,0.3,0.5,581.91,356697.0
0.2,0.3,0.5,581885.0,362833.0
0.2,0.3,0.5,583456.0,367719.0
0.2,0.3,0.5,587661.0,368684.0
0.2,0.3,0.5,587907.0,370371.0
0.2,0.3,0.5,588931.0,368047.0
0.2,0.3,0.5,575548.0,337983.0
0.2,0.3,0.5,553264.0,292462.0
0.2,0.3,0.5,581036.0,334354.0
0.2,0.3,0.5,585478.0,343731.0
0.2,0.3,0.5,590371.0,348234.0
0.2,0.3,0.5,578426.0,325845.0
0.2,0.3,0.5,561811.0,289.16
0.2,0.3,0.5,590771.0,338072.0
0.2,0.3,0.5,599165.0,355589.0
0.2,0.3,0.5,593684.0,363845.0
0.2,0.3,0.5,584853.0,361.45
0.2,0.3,0.5,591307.0,367456.0
0.2,0.3,0.5,591307.0,367456.0
0.2,0.3,0.5,597032.0,368623.0
0.2,0.3,0.5,596939.0,364358.0
0.2,0.3,0.5,570893.0,312975.0
0.2,0.3,0.5,577255.0,317938.0
0.2,0.3,0.5,582.94,323596.0
0.2,0.3,0.5,586369.0,326352.0
0.2,0.3,0.5,590.92,331172.0
0.2,0.3,0.5,597746.0,340.15
0.2,0.3,0.5,602231.0,352574.0
0.2,0.3,0.5,577934.0,311272.0
0.2,0.3,0.5,586842.0,324349.0
0.2,0.3,0.5,595.83,339.16
0.2,0.3,0.5,602946.0,352183.0
0.2,0.3,0.5,605419.0,357451.0
0.2,0.3,0.5,604432.0,363365.0
0.2,0.3,0.5,602923.0,363204.0
0.2,0.3,0.5,599017.0,354.27
0.2,0.3,0.5,600687.0,358979.0
0.2,0.3,0.5,602611.0,363763.0
0.2,0.3,0.5,597826.0,343.25
0.2,0.3,0.5,584358.0,312218.0
0.2,0.3,0.5,572778.0,285193.0
0.2,0.3,0.5,567348.0,269435.0
0.2,0.3,0.5,594827.0,326138.0
0.2,0.3,0.5,602247.0,351573.0
0.2,0.3,0.5,602201.0,363088.0
0.2,0.3,0.5,602248.0,367629.0
0.2,0.3,0.5,603916.0,372944.0
0.2,0.3,0.5,605477.0,376728.0
0.2,0.3,0.5,606587.0,381333.0
0.2,0.3,0.5,606643.0,386699.0
0.2,0.3,0.5,606374.0,390147.0
0.2,0.3,0.5,605885.0,390549.0
0.2,0.3,0.5,606372.0,382164.0
0.2,0.3,0.5,601324.0,368011.0
0.2,0.3,0.5,591398.0,345248.0
0.2,0.3,0.5,580852.0,320136.0
0.2,0.3,0.5,577147.0,308316.0
0.2,0.3,0.5,607395.0,360658.0
0.2,0.3,0.5,616648.0,376.22
0.2,0.3,0.5,608958.0,361474.0
0.2,0.3,0.5,576268.0,293895.0
0.2,0.3,0.5,576268.0,293895.0
0.2,0.3,0.5,585605.0,310753.0
0.2,0.3,0.5,611363.0,347085.0
0.2,0.3,0.5,595686.0,329073.0
0.2,0.3,0.5,600248.0,333956.0
0.2,0.3,0.5,604038.0,337.99
0.2,0.3,0.5,606781.0,339583.0
0.2,0.3,0.5,611826.0,344529.0
0.2,0.3,0.5,619857.0,356159.0
0.2,0.3,0.5,617326.0,359219.0
0.2,0.3,0.5,576.34,284441.0
0.2,0.3,0.5,581231.0,289146.0
0.2,0.3,0.5,590516.0,300896.0
0.2,0.3,0.5,603871.0,322929.0
0.2,0.3,0.5,619778.0,352996.0
0.2,0.3,0.5,615632.0,362969.0
0.2,0.3,0.5,625.5,367709.0
0.2,0.3,0.5,619494.0,360043.0
0.2,0.3,0.5,600106.0,318041.0
0.2,0.3,0.5,588956.0,299422.0
0.2,0.3,0.5,575149.0,272866.0
0.2,0.3,0.5,589323.0,294223.0
0.2,0.3,0.5,589323.0,294223.0
0.2,0.3,0.5,591059.0,290665.0
0.2,0.3,0.5,595383.0,300017.0
0.2,0.3,0.5,611.83,337465.0
0.2,0.3,0.5,625137.0,359.74
0.2,0.3,0.5,628705.0,370799.0
0.2,0.3,0.5,603056.0,323.7
0.2,0.3,0.5,576145.0,282131.0
0.2,0.3,0.5,584818.0,294212.0
0.2,0.3,0.5,601098.0,323382.0
0.2,0.3,0.5,620396.0,362753.0
0.2,0.3,0.5,624632.0,376733.0
0.2,0.3,0.5,624136.0,366509.0
0.2,0.3,0.5,627823.0,369588.0
0.2,0.3,0.5,635386.0,379985.0
0.2,0.3,0.5,627234.0,364912.0
0.2,0.3,0.5,599771.0,321662.0
0.2,0.3,0.5,601619.0,321303.0
0.2,0.3,0.5,597698.0,310.31
0.2,0.3,0.5,584637.0,283421.0
0.2,0.3,0.5,599534.0,306186.0
0.2,0.3,0.5,622118.0,347116.0
0.2,0.3,0.5,634928.0,370967.0
0.2,0.3,0.5,632757.0,366.22
0.2,0.3,0.5,613381.0,327.77
0.2,0.3,0.5,586787.0,280243.0
0.2,0.3,0.5,611118.0,342393.0
0.2,0.3,0.5,622466.0,367928.0
0.2,0.3,0.5,630343.0,380485.0
0.2,0.3,0.5,632184.0,384579.0
